Sourcing Cost,NTM1,NTM2,NTM3,X1,X2,X3,DIRECT,ECOM,RETAIL,WHOLESALE,ExtraLarge,Large,Small,Liquid,Powder
49.41,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
86.17,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
4.78,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
138.94,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
141.78,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
6.89,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
82.88,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True
147.44,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
116.99,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
25.35,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
126.94,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
66.58,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
72.03,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
1.82,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
21.5,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
77.59,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
27.21,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
42.45,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
41.33,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
146.2,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
51.16,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
94.95,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
48.01,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
77.8,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
70.67,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True
98.81,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
134.67,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
146.15,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
201.55,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
5.58,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
98.18,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
132.28,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
12.36,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
5.99,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
98.02,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
73.28,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
53.74,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
80.53,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
147.26,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
132.56,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
70.07,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
53.51,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
106.43,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
65.79,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
107.13,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
3.03,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
64.83,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
76.73,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
150.99,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
78.51,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
91.7,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
138.4,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
148.12,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
0.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
198.16,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
49.31,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
132.31,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
139.69,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
87.18,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
39.83,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
4.93,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
11.61,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
149.71,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
52.02,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
63.08,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
71.43,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
131.52,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
64.8,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
1.81,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
7.37,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
64.34,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True
8.43,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
64.17,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True
144.06,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
78.38,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
140.75,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
144.73,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
96.27,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
108.4,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
35.35,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
95.23,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
3.48,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
48.45,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
52.58,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
4.79,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
144.57,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
154.18,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
61.24,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
48.01,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
113.85,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
40.37,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
145.68,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
91.6,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
25.7,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
132.7,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
66.06,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
136.83,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
8.16,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
113.93,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
183.55,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
135.81,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
98.72,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
138.16,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
112.91,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
171.39,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
132.7,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
196.49,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
146.38,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
0.0,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
132.7,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
85.01,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
64.42,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
171.0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
135.29,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
200.0,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
198.52,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
63.14,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
145.92,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
64.7,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
64.2,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True
144.88,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
29.38,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
17.61,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
150.54,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
146.77,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
134.67,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
140.98,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
53.63,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
134.89,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
63.85,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
149.27,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
136.16,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
94.41,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
188.89,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
112.5,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
15.44,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
146.99,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
73.22,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
137.04,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
149.56,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
65.14,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
135.98,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
76.71,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
147.56,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
132.0,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
10.64,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
66.1,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
30.75,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
98.43,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
58.98,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
150.22,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
147.24,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
148.63,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
229.83,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
191.55,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
53.59,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
218.81,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
80.07,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
38.75,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
51.06,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
75.13,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
212.91,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
41.15,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
114.14,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
31.81,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
66.72,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
187.5,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
134.22,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
65.54,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True
147.28,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
133.63,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
12.81,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
97.31,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
39.09,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
76.42,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
50.6,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
47.81,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
133.62,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
66.5,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
24.76,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
137.76,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
68.44,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
41.29,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
0.0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
59.93,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
99.09,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
34.3,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
50.39,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
219.29,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
143.92,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
138.7,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
51.02,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
147.29,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
66.88,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
55.57,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
26.94,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
147.69,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
57.67,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
65.94,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
132.31,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
140.83,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
146.56,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
64.19,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
76.37,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
102.96,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
41.26,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
54.46,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
48.62,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
3.88,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
40.0,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
149.52,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
82.07,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
58.39,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
66.65,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
138.84,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
11.96,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
196.77,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
101.2,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
190.0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
138.06,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
112.42,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
107.75,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
75.64,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
61.85,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
66.57,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
179.16,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
148.44,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
31.1,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
63.84,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
195.25,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
78.83,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
20.06,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
27.14,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
150.05,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
147.28,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
65.66,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
143.73,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
70.07,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
71.85,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
19.98,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
78.25,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
38.75,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
55.38,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
148.74,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
176.8,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
29.25,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
212.5,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
150.68,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
26.12,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
30.67,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
98.56,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
38.5,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
96.74,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
50.9,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
66.5,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
131.19,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
138.13,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
75.46,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
64.02,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
0.89,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
136.56,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
10.42,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
51.74,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
10.99,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
128.65,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
137.22,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
13.99,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
5.69,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
45.37,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
63.94,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
137.52,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
149.29,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
265.95,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
134.87,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
149.56,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
144.95,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
64.01,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
6.21,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
67.0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
47.89,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
28.03,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
157.15,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
16.26,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
66.6,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
1.59,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
63.84,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
49.16,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
64.09,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
110.13,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
31.71,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
95.09,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
32.15,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
150.6,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
38.76,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
150.47,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
77.16,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
62.26,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True
65.73,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
138.95,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
5.77,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
93.24,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
23.97,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
135.32,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
95.07,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
136.06,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
133.45,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
163.23,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
85.92,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
100.37,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
27.21,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
64.34,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True
39.03,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
45.43,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
149.58,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
88.82,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
148.07,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
97.75,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
100.42,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
149.56,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
77.72,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
66.95,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
134.53,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
58.31,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
127.98,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
102.41,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
5.16,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
116.8,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
63.91,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
57.19,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
76.75,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
78.25,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
150.32,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
151.71,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
62.01,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
135.48,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
142.71,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
147.17,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
63.88,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
95.55,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
59.91,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
46.66,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
66.66,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
66.36,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
64.23,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True
149.19,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
144.47,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
40.94,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
27.43,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
63.3,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
47.19,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
173.82,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
140.83,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
0.0,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
1.18,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True
56.78,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
65.28,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
55.36,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
63.97,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
128.64,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
152.13,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
138.07,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
99.47,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
75.47,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
112.46,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
138.62,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
142.32,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
3.24,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
114.34,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
65.78,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
3.32,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
65.95,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
183.33,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
0.0,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
64.67,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
162.26,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
133.35,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
11.78,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
108.48,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
134.22,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
141.06,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
67.68,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
57.0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
38.79,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
0.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
16.69,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
135.79,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
61.7,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
81.23,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
135.98,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
196.09,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
66.46,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
31.44,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
149.63,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
150.41,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
66.96,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
39.3,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
8.99,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
70.67,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
58.65,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
20.57,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
29.74,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
4.34,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
52.48,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
64.89,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
56.52,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
19.52,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
31.87,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
206.1,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
78.49,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
